Payment_ID,Order_ID,Payment_Method,Payment_Status
PAY12582,ORD06162,UPI,Success
PAY12583,ORD08429,Net Banking,Success
PAY12584,ORD10023,Net Banking,Success
PAY12585,ORD06151,Card,Success
PAY12586,ORD00300,Cash,Failed
PAY12587,ORD17577,Net Banking,Success
PAY12588,ORD00236,UPI,Failed
PAY12589,ORD10972,Card,Failed
PAY12590,ORD16031,Card,Success
PAY12591,ORD10214,Card,Failed
PAY12592,ORD06420,UPI,Success
PAY12593,ORD02664,UPI,Success
PAY12594,ORD05137,UPI,Failed
PAY12595,ORD16619,UPI,Success
PAY12596,ORD18163,Net Banking,Success
PAY12597,ORD03864,Net Banking,Success
PAY12598,ORD16863,Card,Success
PAY12599,ORD00671,Net Banking,Success
PAY12600,ORD09091,Net Banking,Success
PAY12601,ORD16536,UPI,Success
PAY12602,ORD15683,Net Banking,Success
PAY12603,ORD18269,UPI,Success
PAY12604,ORD11815,Card,Success
PAY12605,ORD12471,UPI,Success
PAY12606,ORD04527,Cash,Failed
PAY12607,ORD12532,Card,Success
PAY12608,ORD15672,Cash,Success
PAY12609,ORD18118,Cash,Success
PAY12610,ORD05833,UPI,Success
PAY12611,ORD00083,Card,Success
PAY12612,ORD13792,Net Banking,Success
PAY12613,ORD14080,Cash,Success
PAY12614,ORD17962,UPI,Success
PAY12615,ORD02554,Cash,Success
PAY12616,ORD06975,Card,Success
PAY12617,ORD11632,Net Banking,Failed
PAY12618,ORD18131,Card,Success
PAY12619,ORD16519,UPI,Success
PAY12620,ORD08150,Net Banking,Failed
PAY12621,ORD02461,Cash,Success
PAY12622,ORD17125,UPI,Success
PAY12623,ORD04034,Cash,Failed
PAY12624,ORD10638,Card,Success
PAY12625,ORD12634,Card,Success
PAY12626,ORD15140,Card,Success
PAY12627,ORD03781,Card,Success
PAY12628,ORD01746,Cash,Success
PAY12629,ORD18717,Card,Success
PAY12630,ORD03993,UPI,Success
PAY12631,ORD16305,UPI,Success
PAY12632,ORD17980,Card,Success
PAY12633,ORD01238,Card,Success
PAY12634,ORD09885,Card,Success
PAY12635,ORD04274,Cash,Success
PAY12636,ORD00543,UPI,Success
PAY12637,ORD04060,Cash,Success
PAY12638,ORD02354,Card,Success
PAY12639,ORD18732,UPI,Failed
PAY12640,ORD10201,Card,Success
PAY12641,ORD03771,Card,Failed
PAY12642,ORD05194,Cash,Success
PAY12643,ORD06730,Cash,Success
PAY12644,ORD14453,Card,Success
PAY12645,ORD06363,Cash,Success
PAY12646,ORD05022,Card,Success
PAY12647,ORD03157,UPI,Success
PAY12648,ORD15197,Card,Failed
PAY12649,ORD10487,Net Banking,Success
PAY12650,ORD09305,Cash,Success
PAY12651,ORD16471,Net Banking,Failed
PAY12652,ORD11894,Card,Success
PAY12653,ORD13267,Cash,Success
PAY12654,ORD14273,Net Banking,Success
PAY12655,ORD02349,Net Banking,Failed
PAY12656,ORD13141,UPI,Success
PAY12657,ORD04824,Card,Success
PAY12658,ORD15201,Net Banking,Success
PAY12659,ORD13789,Card,Success
PAY12660,ORD15378,Card,Success
PAY12661,ORD15168,Card,Success
PAY12662,ORD06227,Cash,Failed
PAY12663,ORD05984,UPI,Failed
PAY12664,ORD07250,UPI,Success
PAY12665,ORD13825,Cash,Success
PAY12666,ORD08599,Net Banking,Success
PAY12667,ORD02948,Cash,Success
PAY12668,ORD11013,Card,Success
PAY12669,ORD15393,UPI,Success
PAY12670,ORD17018,Net Banking,Success
PAY12671,ORD19216,UPI,Success
PAY12672,ORD00397,Card,Success
PAY12673,ORD19809,Card,Success
PAY12674,ORD16934,Card,Success
PAY12675,ORD07653,UPI,Success
PAY12676,ORD07531,UPI,Failed
PAY12677,ORD09569,Net Banking,Failed
PAY12678,ORD13918,UPI,Success
PAY12679,ORD14985,Cash,Success
PAY12680,ORD07087,Cash,Success
PAY12681,ORD17547,UPI,Success
PAY12682,ORD16743,Net Banking,Success
PAY12683,ORD09161,UPI,Failed
PAY12684,ORD07470,Card,Success
PAY12685,ORD00453,UPI,Success
PAY12686,ORD19873,Card,Success
PAY12687,ORD05254,Cash,Success
PAY12688,ORD11443,Card,Failed
PAY12689,ORD06621,Net Banking,Success
PAY12690,ORD02653,Cash,Success
PAY12691,ORD00283,Cash,Success
PAY12692,ORD00240,Cash,Failed
PAY12693,ORD06195,Net Banking,Success
PAY12694,ORD17581,UPI,Success
PAY12695,ORD19739,Net Banking,Success
PAY12696,ORD04269,Card,Success
PAY12697,ORD16800,Net Banking,Failed
PAY12698,ORD11735,Net Banking,Success
PAY12699,ORD13566,Cash,Success
PAY12700,ORD10186,UPI,Success
PAY12701,ORD08635,UPI,Failed
PAY12702,ORD03877,Net Banking,Success
PAY12703,ORD07653,Cash,Success
PAY12704,ORD19354,Card,Success
PAY12705,ORD05019,Net Banking,Failed
PAY12706,ORD07460,Net Banking,Success
PAY12707,ORD03174,Cash,Success
PAY12708,ORD09981,Net Banking,Success
PAY12709,ORD02160,Card,Success
PAY12710,ORD08652,Net Banking,Success
PAY12711,ORD08102,Net Banking,Failed
PAY12712,ORD01664,Cash,Failed
PAY12713,ORD04398,Cash,Success
PAY12714,ORD02583,UPI,Failed
PAY12715,ORD09434,Cash,Failed
PAY12716,ORD16824,Cash,Success
PAY12717,ORD10547,Card,Success
PAY12718,ORD08282,Net Banking,Success
PAY12719,ORD11044,Cash,Success
PAY12720,ORD01474,Net Banking,Success
PAY12721,ORD10999,Net Banking,Success
PAY12722,ORD09908,Cash,Success
PAY12723,ORD07736,Net Banking,Failed
PAY12724,ORD12375,UPI,Success
PAY12725,ORD17303,Net Banking,Success
PAY12726,ORD04747,Net Banking,Success
PAY12727,ORD19110,UPI,Failed
PAY12728,ORD07118,Cash,Success
PAY12729,ORD15752,UPI,Failed
PAY12730,ORD09695,UPI,Success
PAY12731,ORD00316,Card,Failed
PAY12732,ORD13403,UPI,Failed
PAY12733,ORD03638,Card,Failed
PAY12734,ORD00576,Cash,Success
PAY12735,ORD04857,Net Banking,Success
PAY12736,ORD05121,Net Banking,Success
PAY12737,ORD03776,Net Banking,Success
PAY12738,ORD17904,Net Banking,Success
PAY12739,ORD13182,Cash,Success
PAY12740,ORD12775,UPI,Success
PAY12741,ORD04758,Cash,Success
PAY12742,ORD12979,Net Banking,Success
PAY12743,ORD15248,UPI,Success
PAY12744,ORD12519,Cash,Failed
PAY12745,ORD17965,Card,Success
PAY12746,ORD00042,Card,Success
PAY12747,ORD11357,Card,Success
PAY12748,ORD19363,UPI,Success
PAY12749,ORD13693,Card,Failed
PAY12750,ORD02552,Net Banking,Success
PAY12751,ORD15769,Cash,Failed
PAY12752,ORD05880,Card,Success
PAY12753,ORD18240,Net Banking,Success
PAY12754,ORD08182,Cash,Success
PAY12755,ORD17913,Cash,Failed
PAY12756,ORD15596,Net Banking,Success
PAY12757,ORD00034,Net Banking,Success
PAY12758,ORD10846,Net Banking,Failed
PAY12759,ORD03366,Net Banking,Success
PAY12760,ORD09703,UPI,Failed
PAY12761,ORD10279,Cash,Success
PAY12762,ORD03586,Cash,Success
PAY12763,ORD13619,UPI,Failed
PAY12764,ORD06895,Cash,Success
PAY12765,ORD12835,Card,Success
PAY12766,ORD10502,UPI,Success
PAY12767,ORD14581,Net Banking,Success
PAY12768,ORD19122,Net Banking,Success
PAY12769,ORD07410,UPI,Success
PAY12770,ORD10416,UPI,Success
PAY12771,ORD09122,Net Banking,Success
PAY12772,ORD03557,Card,Success
PAY12773,ORD04739,UPI,Success
PAY12774,ORD11359,Card,Success
PAY12775,ORD16845,Card,Success
PAY12776,ORD00284,UPI,Success
PAY12777,ORD00293,Card,Success
PAY12778,ORD15977,Cash,Failed
PAY12779,ORD07673,UPI,Failed
PAY12780,ORD04270,Net Banking,Success
PAY12781,ORD05110,Card,Failed
PAY12782,ORD14545,Cash,Success
PAY12783,ORD18398,UPI,Failed
PAY12784,ORD11247,Card,Success
PAY12785,ORD18388,Card,Failed
PAY12786,ORD10033,UPI,Success
PAY12787,ORD09844,Cash,Success
PAY12788,ORD00704,Card,Failed
PAY12789,ORD11304,Card,Success
PAY12790,ORD00218,Card,Success
PAY12791,ORD10138,UPI,Success
PAY12792,ORD15538,Net Banking,Success
PAY12793,ORD01435,Card,Failed
PAY12794,ORD08824,Cash,Success
PAY12795,ORD09051,UPI,Success
PAY12796,ORD07716,UPI,Success
PAY12797,ORD10711,UPI,Success
PAY12798,ORD14838,Cash,Success
PAY12799,ORD08652,UPI,Success
PAY12800,ORD13773,Net Banking,Failed
PAY12801,ORD12884,Cash,Failed
PAY12802,ORD19561,Cash,Failed
PAY12803,ORD01725,Net Banking,Success
PAY12804,ORD09490,Card,Success
PAY12805,ORD15623,Card,Failed
PAY12806,ORD08489,UPI,Success
PAY12807,ORD03132,Net Banking,Failed
PAY12808,ORD09309,Card,Success
PAY12809,ORD11677,Card,Failed
PAY12810,ORD00661,Card,Success
PAY12811,ORD07320,Card,Success
PAY12812,ORD06885,Card,Failed
PAY12813,ORD15317,Cash,Success
PAY12814,ORD14877,Card,Success
PAY12815,ORD00038,Cash,Success
PAY12816,ORD16157,Cash,Success
PAY12817,ORD15260,UPI,Success
PAY12818,ORD03975,UPI,Success
PAY12819,ORD08030,Cash,Success
PAY12820,ORD06546,Cash,Success
PAY12821,ORD01727,Card,Success
PAY12822,ORD14016,Cash,Success
PAY12823,ORD15818,Cash,Failed
PAY12824,ORD04050,Net Banking,Failed
PAY12825,ORD11146,Card,Success
PAY12826,ORD19503,UPI,Success
PAY12827,ORD10035,Card,Failed
PAY12828,ORD17396,Cash,Success
PAY12829,ORD06452,Net Banking,Success
PAY12830,ORD17445,Card,Success
PAY12831,ORD12760,UPI,Failed
PAY12832,ORD18065,UPI,Success
PAY12833,ORD16321,UPI,Success
PAY12834,ORD17802,UPI,Success
PAY12835,ORD03905,Card,Success
PAY12836,ORD07489,Card,Success
PAY12837,ORD06754,Cash,Failed
PAY12838,ORD18180,UPI,Failed
PAY12839,ORD08506,UPI,Success
PAY12840,ORD08380,UPI,Success
PAY12841,ORD12722,UPI,Success
PAY12842,ORD04570,Cash,Success
PAY12843,ORD08868,Card,Success
PAY12844,ORD14724,Cash,Success
PAY12845,ORD10082,UPI,Success
PAY12846,ORD14758,Cash,Success
PAY12847,ORD12472,UPI,Success
PAY12848,ORD14841,Cash,Success
PAY12849,ORD11212,UPI,Success
PAY12850,ORD18165,Cash,Success
PAY12851,ORD13835,Cash,Failed
PAY12852,ORD07100,UPI,Failed
PAY12853,ORD10077,Card,Success
PAY12854,ORD00285,Cash,Failed
PAY12855,ORD14604,Card,Success
PAY12856,ORD18677,Cash,Success
PAY12857,ORD11329,UPI,Success
PAY12858,ORD17949,Card,Success
PAY12859,ORD06715,Cash,Success
PAY12860,ORD11556,Card,Success
PAY12861,ORD03086,Cash,Success
PAY12862,ORD04767,Cash,Success
PAY12863,ORD00766,Cash,Success
PAY12864,ORD08971,Cash,Success
PAY12865,ORD01477,UPI,Success
PAY12866,ORD12675,Cash,Failed
PAY12867,ORD00045,Net Banking,Success
PAY12868,ORD16504,UPI,Success
PAY12869,ORD15981,Net Banking,Success
PAY12870,ORD10488,Cash,Success
PAY12871,ORD13877,Cash,Success
PAY12872,ORD09957,Card,Success
PAY12873,ORD00864,Cash,Success
PAY12874,ORD17739,Card,Success
PAY12875,ORD03808,Card,Success
PAY12876,ORD11311,UPI,Success
PAY12877,ORD15172,Cash,Success
PAY12878,ORD07936,Cash,Success
PAY12879,ORD10795,Net Banking,Success
PAY12880,ORD00294,Net Banking,Failed
PAY12881,ORD18763,Net Banking,Success
PAY12882,ORD09138,Cash,Success
PAY12883,ORD15447,UPI,Success
PAY12884,ORD01261,Cash,Failed
PAY12885,ORD10096,Net Banking,Success
PAY12886,ORD08550,Cash,Success
PAY12887,ORD00251,Cash,Success
PAY12888,ORD10135,Cash,Success
PAY12889,ORD06492,UPI,Success
PAY12890,ORD02265,Net Banking,Success
PAY12891,ORD03122,Cash,Failed
PAY12892,ORD14774,UPI,Failed
PAY12893,ORD11816,Net Banking,Success
PAY12894,ORD04803,Cash,Success
PAY12895,ORD00660,Net Banking,Failed
PAY12896,ORD04123,Net Banking,Success
PAY12897,ORD15698,Card,Success
PAY12898,ORD12691,Cash,Success
PAY12899,ORD14628,UPI,Success
PAY12900,ORD02840,UPI,Success
PAY12901,ORD10994,Cash,Success
PAY12902,ORD12669,Net Banking,Success
PAY12903,ORD08891,Cash,Success
PAY12904,ORD11096,Net Banking,Success
PAY12905,ORD08600,Cash,Success
PAY12906,ORD02734,Net Banking,Success
PAY12907,ORD03214,UPI,Failed
PAY12908,ORD14130,UPI,Success
PAY12909,ORD18768,Cash,Success
PAY12910,ORD10800,Card,Failed
PAY12911,ORD09184,UPI,Success
PAY12912,ORD10358,Cash,Success
PAY12913,ORD11677,Cash,Success
PAY12914,ORD11870,UPI,Success
PAY12915,ORD14003,Card,Success
PAY12916,ORD15897,Cash,Success
PAY12917,ORD17649,Cash,Failed
PAY12918,ORD12834,UPI,Success
PAY12919,ORD06423,Net Banking,Success
PAY12920,ORD07634,Card,Success
PAY12921,ORD00612,Net Banking,Success
PAY12922,ORD17718,Card,Success
PAY12923,ORD07295,Cash,Success
PAY12924,ORD12596,Cash,Success
PAY12925,ORD01334,Net Banking,Success
PAY12926,ORD05255,UPI,Success
PAY12927,ORD13623,UPI,Failed
PAY12928,ORD15586,UPI,Success
PAY12929,ORD15964,Card,Failed
PAY12930,ORD00873,UPI,Success
PAY12931,ORD01999,Net Banking,Success
PAY12932,ORD18817,Card,Success
PAY12933,ORD13538,Cash,Success
PAY12934,ORD05335,Cash,Success
PAY12935,ORD08439,Net Banking,Success
PAY12936,ORD06997,Net Banking,Success
PAY12937,ORD02801,Cash,Success
PAY12938,ORD14249,Net Banking,Success
PAY12939,ORD19673,Cash,Success
PAY12940,ORD03751,UPI,Success
PAY12941,ORD08401,Card,Success
PAY12942,ORD12359,Net Banking,Failed
PAY12943,ORD09859,Cash,Success
PAY12944,ORD14828,Card,Failed
PAY12945,ORD16647,Cash,Success
PAY12946,ORD08632,Net Banking,Failed
PAY12947,ORD14072,Net Banking,Failed
PAY12948,ORD13338,Net Banking,Success
PAY12949,ORD16510,Card,Success
PAY12950,ORD18248,Net Banking,Success
PAY12951,ORD13397,Net Banking,Success
PAY12952,ORD03791,Cash,Success
PAY12953,ORD10605,UPI,Success
PAY12954,ORD14465,Net Banking,Success
PAY12955,ORD11391,Card,Success
PAY12956,ORD02473,Card,Failed
PAY12957,ORD09563,UPI,Success
PAY12958,ORD10846,Cash,Success
PAY12959,ORD03347,UPI,Failed
PAY12960,ORD14823,Net Banking,Success
PAY12961,ORD19690,Cash,Success
PAY12962,ORD00324,Card,Failed
PAY12963,ORD13655,Net Banking,Failed
PAY12964,ORD10277,Cash,Success
PAY12965,ORD18267,Cash,Success
PAY12966,ORD16056,Net Banking,Success
PAY12967,ORD09438,Net Banking,Failed
PAY12968,ORD00319,Net Banking,Success
PAY12969,ORD01790,Net Banking,Success
PAY12970,ORD12602,Cash,Success
PAY12971,ORD18942,Net Banking,Success
PAY12972,ORD14401,Net Banking,Failed
PAY12973,ORD07590,Card,Success
PAY12974,ORD10097,Cash,Success
PAY12975,ORD06708,Net Banking,Success
PAY12976,ORD14713,Cash,Success
PAY12977,ORD04089,Card,Failed
PAY12978,ORD14298,Card,Success
PAY12979,ORD03409,UPI,Success
PAY12980,ORD14400,Cash,Success
PAY12981,ORD07008,Card,Success
PAY12982,ORD12171,Net Banking,Success
PAY12983,ORD07383,UPI,Success
PAY12984,ORD07374,Cash,Success
PAY12985,ORD14507,Card,Success
PAY12986,ORD19889,Card,Success
PAY12987,ORD09203,Cash,Success
PAY12988,ORD03106,Cash,Success
PAY12989,ORD04440,Cash,Failed
PAY12990,ORD10730,Net Banking,Success
PAY12991,ORD02709,Net Banking,Failed
PAY12992,ORD02016,Cash,Success
PAY12993,ORD06561,Cash,Success
PAY12994,ORD08350,Card,Success
PAY12995,ORD00484,UPI,Success
PAY12996,ORD09875,Card,Failed
PAY12997,ORD14503,Net Banking,Success
PAY12998,ORD10601,UPI,Success
PAY12999,ORD17842,UPI,Success
PAY13000,ORD19692,Card,Failed
PAY13001,ORD16891,Net Banking,Success
PAY13002,ORD16716,UPI,Success
PAY13003,ORD01746,Net Banking,Success
PAY13004,ORD11702,Cash,Success
PAY13005,ORD18864,Net Banking,Success
PAY13006,ORD06785,Cash,Success
PAY13007,ORD18971,Cash,Success
PAY13008,ORD10964,Card,Success
PAY13009,ORD10363,Cash,Success
PAY13010,ORD02499,Cash,Success
PAY13011,ORD02732,Net Banking,Failed
PAY13012,ORD02583,Cash,Success
PAY13013,ORD01666,Card,Success
PAY13014,ORD08425,Cash,Success
PAY13015,ORD16329,Net Banking,Success
PAY13016,ORD17181,Card,Success
PAY13017,ORD15018,Card,Success
PAY13018,ORD02263,UPI,Success
PAY13019,ORD19398,Net Banking,Success
PAY13020,ORD12440,Card,Success
PAY13021,ORD19390,Net Banking,Success
PAY13022,ORD15228,UPI,Success
PAY13023,ORD03862,Net Banking,Success
PAY13024,ORD14654,Cash,Success
PAY13025,ORD13447,UPI,Success
PAY13026,ORD08463,Net Banking,Success
PAY13027,ORD08009,Cash,Success
PAY13028,ORD13198,Net Banking,Failed
PAY13029,ORD13659,Net Banking,Success
PAY13030,ORD07736,Net Banking,Failed
PAY13031,ORD11372,Net Banking,Success
PAY13032,ORD02531,UPI,Success
PAY13033,ORD01084,Net Banking,Success
PAY13034,ORD15191,Cash,Success
PAY13035,ORD08705,Card,Success
PAY13036,ORD05021,Card,Failed
PAY13037,ORD03483,Card,Failed
PAY13038,ORD17048,Net Banking,Success
PAY13039,ORD05341,Net Banking,Success
PAY13040,ORD10528,Cash,Failed
PAY13041,ORD10470,Card,Success
PAY13042,ORD10112,Card,Success
PAY13043,ORD12082,Cash,Success
PAY13044,ORD01146,Card,Success
PAY13045,ORD19273,Cash,Success
PAY13046,ORD18913,Net Banking,Failed
PAY13047,ORD06509,Card,Success
PAY13048,ORD12383,Net Banking,Success
PAY13049,ORD01206,UPI,Success
PAY13050,ORD16342,UPI,Failed
PAY13051,ORD13212,Net Banking,Failed
PAY13052,ORD01346,Card,Success
PAY13053,ORD11434,UPI,Success
PAY13054,ORD00329,UPI,Success
PAY13055,ORD13437,UPI,Success
PAY13056,ORD06178,Cash,Success
PAY13057,ORD05088,UPI,Success
PAY13058,ORD17659,Cash,Failed
PAY13059,ORD01250,Card,Success
PAY13060,ORD04588,Card,Success
PAY13061,ORD09289,Card,Failed
PAY13062,ORD12467,Card,Success
PAY13063,ORD19465,Card,Success
PAY13064,ORD14001,Cash,Success
PAY13065,ORD15633,Cash,Failed
PAY13066,ORD04865,Net Banking,Success
PAY13067,ORD14472,Card,Success
PAY13068,ORD09668,Card,Failed
PAY13069,ORD15591,Net Banking,Success
PAY13070,ORD17754,UPI,Success
PAY13071,ORD16201,UPI,Success
PAY13072,ORD00186,Card,Success
PAY13073,ORD05943,Net Banking,Failed
PAY13074,ORD11983,Cash,Success
PAY13075,ORD12613,Card,Failed
PAY13076,ORD11483,Card,Success
PAY13077,ORD09664,UPI,Success
PAY13078,ORD07285,Net Banking,Success
PAY13079,ORD03028,Net Banking,Failed
PAY13080,ORD08423,Cash,Failed
PAY13081,ORD14630,Card,Success
PAY13082,ORD07017,Card,Success
PAY13083,ORD03878,UPI,Success
PAY13084,ORD13639,Net Banking,Success
PAY13085,ORD03239,Cash,Failed
PAY13086,ORD16379,Card,Failed
PAY13087,ORD08065,UPI,Success
PAY13088,ORD05650,Cash,Success
PAY13089,ORD01553,Net Banking,Success
PAY13090,ORD18840,UPI,Success
PAY13091,ORD17932,Card,Success
PAY13092,ORD14499,Net Banking,Success
PAY13093,ORD05270,Card,Success
PAY13094,ORD19944,UPI,Success
PAY13095,ORD09130,UPI,Success
PAY13096,ORD08859,Cash,Success
PAY13097,ORD04690,UPI,Success
PAY13098,ORD00971,Card,Success
PAY13099,ORD12062,UPI,Success
PAY13100,ORD14949,Net Banking,Failed
PAY13101,ORD14817,Cash,Failed
PAY13102,ORD01498,Net Banking,Failed
PAY13103,ORD09852,Card,Success
PAY13104,ORD08171,Card,Success
PAY13105,ORD19003,Card,Success
PAY13106,ORD03933,Net Banking,Success
PAY13107,ORD00922,Net Banking,Success
PAY13108,ORD11324,Net Banking,Success
PAY13109,ORD02014,Net Banking,Success
PAY13110,ORD05197,UPI,Success
PAY13111,ORD06871,UPI,Failed
PAY13112,ORD01602,UPI,Success
PAY13113,ORD15144,Net Banking,Success
PAY13114,ORD09614,UPI,Success
PAY13115,ORD00153,UPI,Failed
PAY13116,ORD08560,Net Banking,Success
PAY13117,ORD15206,Card,Success
PAY13118,ORD00104,Cash,Failed
PAY13119,ORD11870,Cash,Success
PAY13120,ORD10887,UPI,Success
PAY13121,ORD08268,Cash,Success
PAY13122,ORD07612,Card,Failed
PAY13123,ORD01253,UPI,Success
PAY13124,ORD16824,Cash,Success
PAY13125,ORD04946,Card,Success
PAY13126,ORD07658,UPI,Failed
PAY13127,ORD00419,Net Banking,Failed
PAY13128,ORD09010,UPI,Success
PAY13129,ORD17174,Net Banking,Success
PAY13130,ORD05352,Net Banking,Success
PAY13131,ORD05733,Net Banking,Success
PAY13132,ORD14063,Card,Success
PAY13133,ORD06014,Card,Failed
PAY13134,ORD01014,Cash,Success
PAY13135,ORD03524,Cash,Success
PAY13136,ORD14020,Cash,Success
PAY13137,ORD12934,UPI,Failed
PAY13138,ORD03983,Card,Failed
PAY13139,ORD16507,Card,Failed
PAY13140,ORD11462,Cash,Success
PAY13141,ORD05607,Cash,Success
PAY13142,ORD01785,Cash,Success
PAY13143,ORD16460,Cash,Success
PAY13144,ORD17220,Cash,Success
PAY13145,ORD02487,Net Banking,Success
PAY13146,ORD07088,Card,Success
PAY13147,ORD02383,Cash,Success
PAY13148,ORD00971,UPI,Failed
PAY13149,ORD17880,Net Banking,Success
PAY13150,ORD12550,Cash,Success
PAY13151,ORD04601,Cash,Success
PAY13152,ORD09110,Card,Success
PAY13153,ORD12994,Cash,Success
PAY13154,ORD00815,Net Banking,Success
PAY13155,ORD10236,Net Banking,Success
PAY13156,ORD02138,Net Banking,Failed
PAY13157,ORD14333,Card,Failed
PAY13158,ORD17912,Card,Success
PAY13159,ORD15409,Card,Success
PAY13160,ORD01818,Net Banking,Success
PAY13161,ORD13851,UPI,Success
PAY13162,ORD19618,Card,Success
PAY13163,ORD10411,Net Banking,Failed
PAY13164,ORD09109,Net Banking,Success
PAY13165,ORD04837,Card,Success
PAY13166,ORD02256,Net Banking,Success
PAY13167,ORD13490,Net Banking,Success
PAY13168,ORD03310,Cash,Success
PAY13169,ORD16934,Card,Success
PAY13170,ORD16406,Cash,Success
PAY13171,ORD15970,UPI,Success
PAY13172,ORD00912,Cash,Success
PAY13173,ORD01209,Cash,Success
PAY13174,ORD11292,Net Banking,Success
PAY13175,ORD03574,UPI,Failed
PAY13176,ORD07507,Card,Success
PAY13177,ORD19949,UPI,Success
PAY13178,ORD08152,UPI,Success
PAY13179,ORD13517,Net Banking,Failed
PAY13180,ORD00366,UPI,Success
PAY13181,ORD06581,Card,Success
PAY13182,ORD07536,UPI,Success
PAY13183,ORD17867,Cash,Success
PAY13184,ORD08645,Card,Success
PAY13185,ORD12013,Cash,Failed
PAY13186,ORD14650,UPI,Failed
PAY13187,ORD00553,Net Banking,Success
PAY13188,ORD12757,Cash,Success
PAY13189,ORD13602,Net Banking,Success
PAY13190,ORD03439,UPI,Success
PAY13191,ORD06318,Net Banking,Failed
PAY13192,ORD16323,Card,Success
PAY13193,ORD08305,UPI,Success
PAY13194,ORD12891,UPI,Success
PAY13195,ORD02972,Card,Success
PAY13196,ORD15581,UPI,Success
PAY13197,ORD10510,Net Banking,Success
PAY13198,ORD09790,Cash,Success
PAY13199,ORD16658,Cash,Success
PAY13200,ORD18889,UPI,Success
PAY13201,ORD03938,Card,Success
PAY13202,ORD16218,UPI,Success
PAY13203,ORD18960,Net Banking,Success
PAY13204,ORD13575,Net Banking,Failed
PAY13205,ORD05148,Net Banking,Success
PAY13206,ORD05795,UPI,Success
PAY13207,ORD03191,Net Banking,Success
PAY13208,ORD12314,UPI,Success
PAY13209,ORD18721,Cash,Success
PAY13210,ORD03582,Net Banking,Success
PAY13211,ORD02590,Cash,Success
PAY13212,ORD18440,Card,Success
PAY13213,ORD02931,Card,Success
